"Stock","Year","Period","Escapement","Smsy","Umsy","LowerGoal","RateType","Rate"
"Quillayute Fall",1981,"1975-1984",5963,3000,0.87,NA,"mature-run equivalent exploitation rate",0.342899065
"Quillayute Fall",1982,"1975-1984",7107,3000,0.87,NA,"mature-run equivalent exploitation rate",0.586416379
"Quillayute Fall",1983,"1975-1984",3069,3000,0.87,NA,"mature-run equivalent exploitation rate",0.802090204
"Quillayute Fall",1984,"1975-1984",9128,3000,0.87,NA,"mature-run equivalent exploitation rate",0.628461979
"Quillayute Fall",1985,"1985-1998",6145,3000,0.87,NA,"mature-run equivalent exploitation rate",0.705829256
"Quillayute Fall",1986,"1985-1998",10006,3000,0.87,NA,"mature-run equivalent exploitation rate",0.537716442
"Quillayute Fall",1987,"1985-1998",12352,3000,0.87,NA,"mature-run equivalent exploitation rate",0.590333231
"Quillayute Fall",1988,"1985-1998",15168,3000,0.87,NA,"mature-run equivalent exploitation rate",0.681549569
"Quillayute Fall",1989,"1985-1998",9951,3000,0.87,NA,"mature-run equivalent exploitation rate",0.509096934
"Quillayute Fall",1990,"1985-1998",13711,3000,0.87,NA,"mature-run equivalent exploitation rate",0.440167855
"Quillayute Fall",1991,"1985-1998",6292,3000,0.87,NA,"mature-run equivalent exploitation rate",0.587383356
"Quillayute Fall",1992,"1985-1998",6342,3000,0.87,NA,"mature-run equivalent exploitation rate",0.617161748
"Quillayute Fall",1993,"1985-1998",5254,3000,0.87,NA,"mature-run equivalent exploitation rate",0.478783476
"Quillayute Fall",1994,"1985-1998",4932,3000,0.87,NA,"mature-run equivalent exploitation rate",0.58754193
"Quillayute Fall",1995,"1985-1998",5532,3000,0.87,NA,"mature-run equivalent exploitation rate",0.547200614
"Quillayute Fall",1996,"1985-1998",7316,3000,0.87,NA,"mature-run equivalent exploitation rate",0.450252934
"Quillayute Fall",1997,"1985-1998",5405,3000,0.87,NA,"mature-run equivalent exploitation rate",0.465617566
"Quillayute Fall",1998,"1985-1998",6752,3000,0.87,NA,"mature-run equivalent exploitation rate",0.635212096
"Quillayute Fall",1999,"1999-2008",3334,3000,0.87,NA,"mature-run equivalent exploitation rate",0.451258244
"Quillayute Fall",2000,"1999-2008",3730,3000,0.87,NA,"mature-run equivalent exploitation rate",0.429424713
"Quillayute Fall",2001,"1999-2008",5136,3000,0.87,NA,"mature-run equivalent exploitation rate",0.434815585
"Quillayute Fall",2002,"1999-2008",6067,3000,0.87,NA,"mature-run equivalent exploitation rate",0.505224983
"Quillayute Fall",2003,"1999-2008",7398,3000,0.87,NA,"mature-run equivalent exploitation rate",0.456402728
"Quillayute Fall",2004,"1999-2008",3831,3000,0.87,NA,"mature-run equivalent exploitation rate",0.576768758
"Quillayute Fall",2005,"1999-2008",6406,3000,0.87,NA,"mature-run equivalent exploitation rate",0.460771721
"Quillayute Fall",2006,"1999-2008",5642,3000,0.87,NA,"mature-run equivalent exploitation rate",0.590973741
"Quillayute Fall",2007,"1999-2008",3066,3000,0.87,NA,"mature-run equivalent exploitation rate",0.658265418
"Quillayute Fall",2008,"1999-2008",3612,3000,0.87,NA,"mature-run equivalent exploitation rate",0.566047231
"Quillayute Fall",2009,"2009-2018",3130,3000,0.87,NA,"mature-run equivalent exploitation rate",0.700537054
"Quillayute Fall",2010,"2009-2018",4635,3000,0.87,NA,"mature-run equivalent exploitation rate",0.585187679
"Quillayute Fall",2011,"2009-2018",3963,3000,0.87,NA,"mature-run equivalent exploitation rate",0.624785778
"Quillayute Fall",2012,"2009-2018",3518,3000,0.87,NA,"mature-run equivalent exploitation rate",0.786772962
"Quillayute Fall",2013,"2009-2018",3901,3000,0.87,NA,"mature-run equivalent exploitation rate",0.764575985
"Quillayute Fall",2014,"2009-2018",2782,3000,0.87,NA,"mature-run equivalent exploitation rate",0.806611925
"Quillayute Fall",2015,"2009-2018",3440,3000,0.87,NA,"mature-run equivalent exploitation rate",0.735281518
"Quillayute Fall",2016,"2009-2018",3654,3000,0.87,NA,"mature-run equivalent exploitation rate",0.622669571
"Quillayute Fall",2017,"2009-2018",3604,3000,0.87,NA,"mature-run equivalent exploitation rate",0.736234502
"Quillayute Fall",2018,"2009-2018",3937,3000,0.87,NA,"mature-run equivalent exploitation rate",0.718556841
"Quillayute Fall",2019,"2019-2028",7765,3000,0.87,NA,"mature-run equivalent exploitation rate",0.62692842
"Quillayute Fall",2020,"2019-2028",8672,3000,0.87,NA,"mature-run equivalent exploitation rate",0.635119555
"Quillayute Fall",2021,"2019-2028",5568,3000,0.87,NA,"mature-run equivalent exploitation rate",0.604586131
"Quillayute Fall",2022,"2019-2028",8369,3000,0.87,NA,"mature-run equivalent exploitation rate",0.650203338
"Quillayute Fall",2023,"2019-2028",6682,3000,0.87,NA,"mature-run equivalent exploitation rate",0.694000881
"Quillayute Fall",2024,"2019-2028",5378,3000,0.87,NA,"mature-run equivalent exploitation rate",NA
"Hoh Fall",1975,"1975-1984",NA,1200,0.9,NA,"mature-run equivalent exploitation rate",NA
"Hoh Fall",1976,"1975-1984",2500,1200,0.9,NA,"mature-run equivalent exploitation rate",NA
"Hoh Fall",1977,"1975-1984",2100,1200,0.9,NA,"mature-run equivalent exploitation rate",NA
"Hoh Fall",1978,"1975-1984",1900,1200,0.9,NA,"mature-run equivalent exploitation rate",NA
"Hoh Fall",1979,"1975-1984",1700,1200,0.9,NA,"mature-run equivalent exploitation rate",NA
"Hoh Fall",1980,"1975-1984",2200,1200,0.9,NA,"mature-run equivalent exploitation rate",NA
"Hoh Fall",1981,"1975-1984",3100,1200,0.9,NA,"mature-run equivalent exploitation rate",0.393023571
"Hoh Fall",1982,"1975-1984",4500,1200,0.9,NA,"mature-run equivalent exploitation rate",0.563939009
"Hoh Fall",1983,"1975-1984",2500,1200,0.9,NA,"mature-run equivalent exploitation rate",0.730058171
"Hoh Fall",1984,"1975-1984",1900,1200,0.9,NA,"mature-run equivalent exploitation rate",0.68925138
"Hoh Fall",1985,"1985-1998",1725,1200,0.9,NA,"mature-run equivalent exploitation rate",0.745907014
"Hoh Fall",1986,"1985-1998",4981,1200,0.9,NA,"mature-run equivalent exploitation rate",0.487038298
"Hoh Fall",1987,"1985-1998",4006,1200,0.9,NA,"mature-run equivalent exploitation rate",0.559962548
"Hoh Fall",1988,"1985-1998",4128,1200,0.9,NA,"mature-run equivalent exploitation rate",0.722400353
"Hoh Fall",1989,"1985-1998",5148,1200,0.9,NA,"mature-run equivalent exploitation rate",0.495460737
"Hoh Fall",1990,"1985-1998",4236,1200,0.9,NA,"mature-run equivalent exploitation rate",0.538311268
"Hoh Fall",1991,"1985-1998",1420,1200,0.9,NA,"mature-run equivalent exploitation rate",0.729595889
"Hoh Fall",1992,"1985-1998",4003,1200,0.9,NA,"mature-run equivalent exploitation rate",0.635414427
"Hoh Fall",1993,"1985-1998",2280,1200,0.9,NA,"mature-run equivalent exploitation rate",0.560152431
"Hoh Fall",1994,"1985-1998",3967,1200,0.9,NA,"mature-run equivalent exploitation rate",0.563279691
"Hoh Fall",1995,"1985-1998",2202,1200,0.9,NA,"mature-run equivalent exploitation rate",0.584062776
"Hoh Fall",1996,"1985-1998",3022,1200,0.9,NA,"mature-run equivalent exploitation rate",0.479591405
"Hoh Fall",1997,"1985-1998",1773,1200,0.9,NA,"mature-run equivalent exploitation rate",0.650917962
"Hoh Fall",1998,"1985-1998",4257,1200,0.9,NA,"mature-run equivalent exploitation rate",0.66096183
"Hoh Fall",1999,"1999-2008",1924,1200,0.9,NA,"mature-run equivalent exploitation rate",0.487266975
"Hoh Fall",2000,"1999-2008",1749,1200,0.9,NA,"mature-run equivalent exploitation rate",0.513030861
"Hoh Fall",2001,"1999-2008",2560,1200,0.9,NA,"mature-run equivalent exploitation rate",0.472162573
"Hoh Fall",2002,"1999-2008",4415,1200,0.9,NA,"mature-run equivalent exploitation rate",0.396559441
"Hoh Fall",2003,"1999-2008",1649,1200,0.9,NA,"mature-run equivalent exploitation rate",0.50373258
"Hoh Fall",2004,"1999-2008",3282,1200,0.9,NA,"mature-run equivalent exploitation rate",0.50160289
"Hoh Fall",2005,"1999-2008",4180,1200,0.9,NA,"mature-run equivalent exploitation rate",0.449566977
"Hoh Fall",2006,"1999-2008",1535,1200,0.9,NA,"mature-run equivalent exploitation rate",0.635372792
"Hoh Fall",2007,"1999-2008",1556,1200,0.9,NA,"mature-run equivalent exploitation rate",0.704383445
"Hoh Fall",2008,"1999-2008",2999,1200,0.9,NA,"mature-run equivalent exploitation rate",0.516218352
"Hoh Fall",2009,"2009-2018",2081,1200,0.9,NA,"mature-run equivalent exploitation rate",0.574122114
"Hoh Fall",2010,"2009-2018",2599,1200,0.9,NA,"mature-run equivalent exploitation rate",0.492590057
"Hoh Fall",2011,"2009-2018",1293,1200,0.9,NA,"mature-run equivalent exploitation rate",0.61710221
"Hoh Fall",2012,"2009-2018",1937,1200,0.9,NA,"mature-run equivalent exploitation rate",0.739344134
"Hoh Fall",2013,"2009-2018",1269,1200,0.9,NA,"mature-run equivalent exploitation rate",0.840425624
"Hoh Fall",2014,"2009-2018",1933,1200,0.9,NA,"mature-run equivalent exploitation rate",0.63103591
"Hoh Fall",2015,"2009-2018",1795,1200,0.9,NA,"mature-run equivalent exploitation rate",0.622417048
"Hoh Fall",2016,"2009-2018",2831,1200,0.9,NA,"mature-run equivalent exploitation rate",0.514122461
"Hoh Fall",2017,"2009-2018",1808,1200,0.9,NA,"mature-run equivalent exploitation rate",0.586592707
"Hoh Fall",2018,"2009-2018",2478,1200,0.9,NA,"mature-run equivalent exploitation rate",0.561293884
"Hoh Fall",2019,"2019-2028",1552,1200,0.9,NA,"mature-run equivalent exploitation rate",0.707394839
"Hoh Fall",2020,"2019-2028",2273,1200,0.9,NA,"mature-run equivalent exploitation rate",0.714603066
"Hoh Fall",2021,"2019-2028",2622,1200,0.9,NA,"mature-run equivalent exploitation rate",0.675545303
"Hoh Fall",2022,"2019-2028",1866,1200,0.9,NA,"mature-run equivalent exploitation rate",0.686460236
"Hoh Fall",2023,"2019-2028",2323,1200,0.9,NA,"mature-run equivalent exploitation rate",0.705721777
"Hoh Fall",2024,"2019-2028",2158,1200,0.9,NA,"mature-run equivalent exploitation rate",NA
"Upriver Brights",1975,"1975-1984",29600,40000,0.5628,NA,"mature-run equivalent exploitation rate",NA
"Upriver Brights",1976,"1975-1984",27700,40000,0.5628,NA,"mature-run equivalent exploitation rate",NA
"Upriver Brights",1977,"1975-1984",36060,40000,0.5628,NA,"mature-run equivalent exploitation rate",NA
"Upriver Brights",1978,"1975-1984",25798,40000,0.5628,NA,"mature-run equivalent exploitation rate",0.382263181
"Upriver Brights",1979,"1975-1984",28926,40000,0.5628,NA,"mature-run equivalent exploitation rate",0.748349918
"Upriver Brights",1980,"1975-1984",27658,40000,0.5628,NA,"mature-run equivalent exploitation rate",0.643880212
"Upriver Brights",1981,"1975-1984",19520,40000,0.5628,NA,"mature-run equivalent exploitation rate",0.587000793
"Upriver Brights",1982,"1975-1984",28313,40000,0.5628,NA,"mature-run equivalent exploitation rate",0.362870312
"Upriver Brights",1983,"1975-1984",45402,40000,0.5628,NA,"mature-run equivalent exploitation rate",0.442227059
"Upriver Brights",1984,"1975-1984",53947,40000,0.5628,NA,"mature-run equivalent exploitation rate",0.65630649
"Upriver Brights",1985,"1985-1998",80756,40000,0.5628,NA,"mature-run equivalent exploitation rate",0.805554007
"Upriver Brights",1986,"1985-1998",92796,40000,0.5628,NA,"mature-run equivalent exploitation rate",0.720021341
"Upriver Brights",1987,"1985-1998",125632,40000,0.5628,NA,"mature-run equivalent exploitation rate",0.784409157
"Upriver Brights",1988,"1985-1998",97719,40000,0.5628,NA,"mature-run equivalent exploitation rate",0.86461062
"Upriver Brights",1989,"1985-1998",82926,40000,0.5628,NA,"mature-run equivalent exploitation rate",0.883411558
"Upriver Brights",1990,"1985-1998",48820,40000,0.5628,NA,"mature-run equivalent exploitation rate",0.775975944
"Upriver Brights",1991,"1985-1998",40066,40000,0.5628,NA,"mature-run equivalent exploitation rate",0.667399898
"Upriver Brights",1992,"1985-1998",41429,40000,0.5628,NA,"mature-run equivalent exploitation rate",0.464262056
"Upriver Brights",1993,"1985-1998",42515,40000,0.5628,NA,"mature-run equivalent exploitation rate",0.558695184
"Upriver Brights",1994,"1985-1998",66637,40000,0.5628,NA,"mature-run equivalent exploitation rate",0.561328919
"Upriver Brights",1995,"1985-1998",50546,40000,0.5628,NA,"mature-run equivalent exploitation rate",0.487624261
"Upriver Brights",1996,"1985-1998",53049,40000,0.5628,NA,"mature-run equivalent exploitation rate",0.361457928
"Upriver Brights",1997,"1985-1998",50198,40000,0.5628,NA,"mature-run equivalent exploitation rate",0.555447539
"Upriver Brights",1998,"1985-1998",41936,40000,0.5628,NA,"mature-run equivalent exploitation rate",0.433909914
"Upriver Brights",1999,"1999-2008",43549,40000,0.5628,NA,"mature-run equivalent exploitation rate",0.450155103
"Upriver Brights",2000,"1999-2008",49579,40000,0.5628,NA,"mature-run equivalent exploitation rate",0.612181392
"Upriver Brights",2001,"1999-2008",84445,40000,0.5628,NA,"mature-run equivalent exploitation rate",0.386700115
"Upriver Brights",2002,"1999-2008",116628,40000,0.5628,NA,"mature-run equivalent exploitation rate",0.503388435
"Upriver Brights",2003,"1999-2008",160609,40000,0.5628,NA,"mature-run equivalent exploitation rate",0.477448838
"Upriver Brights",2004,"1999-2008",147623,40000,0.5628,NA,"mature-run equivalent exploitation rate",0.461332559
"Upriver Brights",2005,"1999-2008",110116,40000,0.5628,NA,"mature-run equivalent exploitation rate",0.576524404
"Upriver Brights",2006,"1999-2008",75483,40000,0.5628,NA,"mature-run equivalent exploitation rate",0.689152804
"Upriver Brights",2007,"1999-2008",44698,40000,0.5628,NA,"mature-run equivalent exploitation rate",0.677303551
"Upriver Brights",2008,"1999-2008",72406,40000,0.5628,NA,"mature-run equivalent exploitation rate",0.464532013
"Upriver Brights",2009,"2009-2018",83778,40000,0.5628,NA,"mature-run equivalent exploitation rate",0.762971939
"Upriver Brights",2010,"2009-2018",164917,40000,0.5628,NA,"mature-run equivalent exploitation rate",0.43266567
"Upriver Brights",2011,"2009-2018",128280,40000,0.5628,NA,"mature-run equivalent exploitation rate",0.678782948
"Upriver Brights",2012,"2009-2018",128074,40000,0.5628,NA,"mature-run equivalent exploitation rate",0.568003505
"Upriver Brights",2013,"2009-2018",365920,40000,0.5628,NA,"mature-run equivalent exploitation rate",0.503294667
"Upriver Brights",2014,"2009-2018",297063,40000,0.5628,NA,"mature-run equivalent exploitation rate",0.554564877
"Upriver Brights",2015,"2009-2018",383944,40000,0.5628,NA,"mature-run equivalent exploitation rate",0.448167025
"Upriver Brights",2016,"2009-2018",186006,40000,0.5628,NA,"mature-run equivalent exploitation rate",0.548963809
"Upriver Brights",2017,"2009-2018",124748,40000,0.5628,NA,"mature-run equivalent exploitation rate",0.609660767
"Upriver Brights",2018,"2009-2018",73893,40000,0.5628,NA,"mature-run equivalent exploitation rate",0.441259207
"Upriver Brights",2019,"2019-2028",94796,40000,0.5628,NA,"mature-run equivalent exploitation rate",0.392356413
"Upriver Brights",2020,"2019-2028",125815,40000,0.5628,NA,"mature-run equivalent exploitation rate",0.358004005
"Upriver Brights",2021,"2019-2028",117077,40000,0.5628,NA,"mature-run equivalent exploitation rate",0.438507278
"Upriver Brights",2022,"2019-2028",95558,40000,0.5628,NA,"mature-run equivalent exploitation rate",0.445287391
"Upriver Brights",2023,"2019-2028",103116,40000,0.5628,NA,"mature-run equivalent exploitation rate",0.32569259
"Upriver Brights",2024,"2019-2028",101051,40000,0.5628,NA,"mature-run equivalent exploitation rate",NA
"Lewis",1975,"1975-1984",13859,5791,0.759118235,NA,"mature-run equivalent exploitation rate",NA
"Lewis",1976,"1975-1984",3371,5791,0.759118235,NA,"mature-run equivalent exploitation rate",NA
"Lewis",1977,"1975-1984",6930,5791,0.759118235,NA,"mature-run equivalent exploitation rate",NA
"Lewis",1978,"1975-1984",5363,5791,0.759118235,NA,"mature-run equivalent exploitation rate",NA
"Lewis",1979,"1975-1984",8023,5791,0.759118235,NA,"mature-run equivalent exploitation rate",NA
"Lewis",1980,"1975-1984",13839,5791,0.759118235,NA,"mature-run equivalent exploitation rate",0.385185927
"Lewis",1981,"1975-1984",19297,5791,0.759118235,NA,"mature-run equivalent exploitation rate",0.413963764
"Lewis",1982,"1975-1984",8370,5791,0.759118235,NA,"mature-run equivalent exploitation rate",0.564017486
"Lewis",1983,"1975-1984",13540,5791,0.759118235,NA,"mature-run equivalent exploitation rate",0.420309221
"Lewis",1984,"1975-1984",7132,5791,0.759118235,NA,"mature-run equivalent exploitation rate",0.679113931
"Lewis",1985,"1985-1998",7491,5791,0.759118235,NA,"mature-run equivalent exploitation rate",0.574853776
"Lewis",1986,"1985-1998",10472,5791,0.759118235,NA,"mature-run equivalent exploitation rate",0.573130647
"Lewis",1987,"1985-1998",12210,5791,0.759118235,NA,"mature-run equivalent exploitation rate",0.607127074
"Lewis",1988,"1985-1998",11165,5791,0.759118235,NA,"mature-run equivalent exploitation rate",0.695154022
"Lewis",1989,"1985-1998",20058,5791,0.759118235,NA,"mature-run equivalent exploitation rate",0.41301878
"Lewis",1990,"1985-1998",15378,5791,0.759118235,NA,"mature-run equivalent exploitation rate",0.395294306
"Lewis",1991,"1985-1998",8787,5791,0.759118235,NA,"mature-run equivalent exploitation rate",0.515199851
"Lewis",1992,"1985-1998",5508,5791,0.759118235,NA,"mature-run equivalent exploitation rate",0.449220963
"Lewis",1993,"1985-1998",6462,5791,0.759118235,NA,"mature-run equivalent exploitation rate",0.48389784
"Lewis",1994,"1985-1998",8456,5791,0.759118235,NA,"mature-run equivalent exploitation rate",0.14796211
"Lewis",1995,"1985-1998",9715,5791,0.759118235,NA,"mature-run equivalent exploitation rate",0.451823098
"Lewis",1996,"1985-1998",13077,5791,0.759118235,NA,"mature-run equivalent exploitation rate",0.264255769
"Lewis",1997,"1985-1998",8168,5791,0.759118235,NA,"mature-run equivalent exploitation rate",0.244067694
"Lewis",1998,"1985-1998",5173,5791,0.759118235,NA,"mature-run equivalent exploitation rate",0.222505929
"Lewis",1999,"1999-2008",2417,5791,0.759118235,NA,"mature-run equivalent exploitation rate",0.270764603
"Lewis",2000,"1999-2008",8741,5791,0.759118235,NA,"mature-run equivalent exploitation rate",0.19752722
"Lewis",2001,"1999-2008",11274,5791,0.759118235,NA,"mature-run equivalent exploitation rate",0.220377968
"Lewis",2002,"1999-2008",13293,5791,0.759118235,NA,"mature-run equivalent exploitation rate",0.411061202
"Lewis",2003,"1999-2008",12912,5791,0.759118235,NA,"mature-run equivalent exploitation rate",0.324340431
"Lewis",2004,"1999-2008",12928,5791,0.759118235,NA,"mature-run equivalent exploitation rate",0.230394647
"Lewis",2005,"1999-2008",9775,5791,0.759118235,NA,"mature-run equivalent exploitation rate",0.453083912
"Lewis",2006,"1999-2008",5066,5791,0.759118235,NA,"mature-run equivalent exploitation rate",0.640643288
"Lewis",2007,"1999-2008",3708,5791,0.759118235,NA,"mature-run equivalent exploitation rate",0.624707014
"Lewis",2008,"1999-2008",5485,5791,0.759118235,NA,"mature-run equivalent exploitation rate",0.343598183
"Lewis",2009,"2009-2018",6283,5791,0.759118235,NA,"mature-run equivalent exploitation rate",0.502688719
"Lewis",2010,"2009-2018",9294,5791,0.759118235,NA,"mature-run equivalent exploitation rate",0.532815573
"Lewis",2011,"2009-2018",8205,5791,0.759118235,NA,"mature-run equivalent exploitation rate",0.651399616
"Lewis",2012,"2009-2018",8143,5791,0.759118235,NA,"mature-run equivalent exploitation rate",0.565968822
"Lewis",2013,"2009-2018",16624,5791,0.759118235,NA,"mature-run equivalent exploitation rate",0.572093991
"Lewis",2014,"2009-2018",19518,5791,0.759118235,NA,"mature-run equivalent exploitation rate",0.263541442
"Lewis",2015,"2009-2018",18771,5791,0.759118235,NA,"mature-run equivalent exploitation rate",0.450199512
"Lewis",2016,"2009-2018",9087,5791,0.759118235,NA,"mature-run equivalent exploitation rate",0.407924988
"Lewis",2017,"2009-2018",7459,5791,0.759118235,NA,"mature-run equivalent exploitation rate",0.330605986
"Lewis",2018,"2009-2018",4540,5791,0.759118235,NA,"mature-run equivalent exploitation rate",0.674409081
"Lewis",2019,"2019-2028",11710,5791,0.759118235,NA,"mature-run equivalent exploitation rate",0.355472039
"Lewis",2020,"2019-2028",25449,5791,0.759118235,NA,"mature-run equivalent exploitation rate",0.344580845
"Lewis",2021,"2019-2028",12751,5791,0.759118235,NA,"mature-run equivalent exploitation rate",0.477168105
"Lewis",2022,"2019-2028",6833,5791,0.759118235,NA,"mature-run equivalent exploitation rate",0.688582815
"Lewis",2023,"2019-2028",7607,5791,0.759118235,NA,"mature-run equivalent exploitation rate",0.61409785
"Lewis",2024,"2019-2028",12954,5791,0.759118235,NA,"mature-run equivalent exploitation rate",NA
"Mid-Columbia Summers",1975,"1975-1984",15000,12143,0.751743221,NA,"mature-run equivalent exploitation rate",NA
"Mid-Columbia Summers",1976,"1975-1984",11700,12143,0.751743221,NA,"mature-run equivalent exploitation rate",NA
"Mid-Columbia Summers",1977,"1975-1984",14403,12143,0.751743221,NA,"mature-run equivalent exploitation rate",NA
"Mid-Columbia Summers",1978,"1975-1984",18667,12143,0.751743221,NA,"mature-run equivalent exploitation rate",0.25230453
"Mid-Columbia Summers",1979,"1975-1984",18797,12143,0.751743221,NA,"mature-run equivalent exploitation rate",0.469225526
"Mid-Columbia Summers",1980,"1975-1984",13854,12143,0.751743221,NA,"mature-run equivalent exploitation rate",0.560181475
"Mid-Columbia Summers",1981,"1975-1984",8639,12143,0.751743221,NA,"mature-run equivalent exploitation rate",0.618711115
"Mid-Columbia Summers",1982,"1975-1984",6587,12143,0.751743221,NA,"mature-run equivalent exploitation rate",0.800946988
"Mid-Columbia Summers",1983,"1975-1984",6334,12143,0.751743221,NA,"mature-run equivalent exploitation rate",NA
"Mid-Columbia Summers",1984,"1975-1984",13984,12143,0.751743221,NA,"mature-run equivalent exploitation rate",NA
"Mid-Columbia Summers",1985,"1985-1998",14505,12143,0.751743221,NA,"mature-run equivalent exploitation rate",NA
"Mid-Columbia Summers",1986,"1985-1998",14850,12143,0.751743221,NA,"mature-run equivalent exploitation rate",0.360698384
"Mid-Columbia Summers",1987,"1985-1998",13415,12143,0.751743221,NA,"mature-run equivalent exploitation rate",0.491892525
"Mid-Columbia Summers",1988,"1985-1998",13634,12143,0.751743221,NA,"mature-run equivalent exploitation rate",0.614664726
"Mid-Columbia Summers",1989,"1985-1998",17484,12143,0.751743221,NA,"mature-run equivalent exploitation rate",0.501545719
"Mid-Columbia Summers",1990,"1985-1998",13432,12143,0.751743221,NA,"mature-run equivalent exploitation rate",0.635600451
"Mid-Columbia Summers",1991,"1985-1998",10191,12143,0.751743221,NA,"mature-run equivalent exploitation rate",0.529177892
"Mid-Columbia Summers",1992,"1985-1998",7706,12143,0.751743221,NA,"mature-run equivalent exploitation rate",0.484743374
"Mid-Columbia Summers",1993,"1985-1998",12927,12143,0.751743221,NA,"mature-run equivalent exploitation rate",0.627610623
"Mid-Columbia Summers",1994,"1985-1998",12292,12143,0.751743221,NA,"mature-run equivalent exploitation rate",0.483047538
"Mid-Columbia Summers",1995,"1985-1998",10623,12143,0.751743221,NA,"mature-run equivalent exploitation rate",0.335459037
"Mid-Columbia Summers",1996,"1985-1998",9417,12143,0.751743221,NA,"mature-run equivalent exploitation rate",0.112280616
"Mid-Columbia Summers",1997,"1985-1998",10063,12143,0.751743221,NA,"mature-run equivalent exploitation rate",0.178393078
"Mid-Columbia Summers",1998,"1985-1998",11225,12143,0.751743221,NA,"mature-run equivalent exploitation rate",0.225518948
"Mid-Columbia Summers",1999,"1999-2008",18588,12143,0.751743221,NA,"mature-run equivalent exploitation rate",0.180983468
"Mid-Columbia Summers",2000,"1999-2008",20218,12143,0.751743221,NA,"mature-run equivalent exploitation rate",0.374750667
"Mid-Columbia Summers",2001,"1999-2008",48844,12143,0.751743221,NA,"mature-run equivalent exploitation rate",0.434083944
"Mid-Columbia Summers",2002,"1999-2008",86825,12143,0.751743221,NA,"mature-run equivalent exploitation rate",0.704922209
"Mid-Columbia Summers",2003,"1999-2008",81543,12143,0.751743221,NA,"mature-run equivalent exploitation rate",0.808631702
"Mid-Columbia Summers",2004,"1999-2008",62311,12143,0.751743221,NA,"mature-run equivalent exploitation rate",0.733883322
"Mid-Columbia Summers",2005,"1999-2008",54033,12143,0.751743221,NA,"mature-run equivalent exploitation rate",0.624413582
"Mid-Columbia Summers",2006,"1999-2008",61821,12143,0.751743221,NA,"mature-run equivalent exploitation rate",0.585243925
"Mid-Columbia Summers",2007,"1999-2008",28222,12143,0.751743221,NA,"mature-run equivalent exploitation rate",0.605998648
"Mid-Columbia Summers",2008,"1999-2008",38171,12143,0.751743221,NA,"mature-run equivalent exploitation rate",0.53289908
"Mid-Columbia Summers",2009,"2009-2018",44295,12143,0.751743221,NA,"mature-run equivalent exploitation rate",0.51599287
"Mid-Columbia Summers",2010,"2009-2018",47220,12143,0.751743221,NA,"mature-run equivalent exploitation rate",0.538854897
"Mid-Columbia Summers",2011,"2009-2018",44432,12143,0.751743221,NA,"mature-run equivalent exploitation rate",0.587325647
"Mid-Columbia Summers",2012,"2009-2018",52184,12143,0.751743221,NA,"mature-run equivalent exploitation rate",0.51501572
"Mid-Columbia Summers",2013,"2009-2018",68386,12143,0.751743221,NA,"mature-run equivalent exploitation rate",0.519552659
"Mid-Columbia Summers",2014,"2009-2018",77982,12143,0.751743221,NA,"mature-run equivalent exploitation rate",0.653971646
"Mid-Columbia Summers",2015,"2009-2018",88691,12143,0.751743221,NA,"mature-run equivalent exploitation rate",0.561932548
"Mid-Columbia Summers",2016,"2009-2018",79253,12143,0.751743221,NA,"mature-run equivalent exploitation rate",0.565995609
"Mid-Columbia Summers",2017,"2009-2018",56265,12143,0.751743221,NA,"mature-run equivalent exploitation rate",0.503397948
"Mid-Columbia Summers",2018,"2009-2018",38816,12143,0.751743221,NA,"mature-run equivalent exploitation rate",0.485271751
"Mid-Columbia Summers",2019,"2019-2028",41090,12143,0.751743221,NA,"mature-run equivalent exploitation rate",0.352240423
"Mid-Columbia Summers",2020,"2019-2028",70654,12143,0.751743221,NA,"mature-run equivalent exploitation rate",0.248286948
"Mid-Columbia Summers",2021,"2019-2028",52076,12143,0.751743221,NA,"mature-run equivalent exploitation rate",0.372310307
"Mid-Columbia Summers",2022,"2019-2028",64497,12143,0.751743221,NA,"mature-run equivalent exploitation rate",0.493522027
"Mid-Columbia Summers",2023,"2019-2028",49410,12143,0.751743221,NA,"mature-run equivalent exploitation rate",0.406744766
"Mid-Columbia Summers",2024,"2019-2028",41142,12143,0.751743221,NA,"mature-run equivalent exploitation rate",NA
